,date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
482,2010-01-01,south west,188404,E12000009,3872.0,-,0
483,2010-02-01,south west,189126,E12000009,4734.0,-,0
484,2010-03-01,south west,188491,E12000009,5742.0,-,0
485,2010-04-01,south west,190514,E12000009,6178.0,-,0
486,2010-05-01,south west,192511,E12000009,6113.0,-,0
487,2010-06-01,south west,193285,E12000009,7417.0,-,0
488,2010-07-01,south west,194617,E12000009,7788.0,-,0
489,2010-08-01,south west,196163,E12000009,7117.0,-,0
490,2010-09-01,south west,195803,E12000009,6796.0,-,0
491,2010-10-01,south west,194165,E12000009,6862.0,-,0
492,2010-11-01,south west,191693,E12000009,6509.0,-,0
493,2010-12-01,south west,189735,E12000009,6617.0,-,0
494,2011-01-01,south west,188992,E12000009,3992.0,-,0
495,2011-02-01,south west,187669,E12000009,4297.0,-,0
496,2011-03-01,south west,187586,E12000009,5123.0,-,0
497,2011-04-01,south west,188251,E12000009,5864.0,-,0
498,2011-05-01,south west,187412,E12000009,5577.0,-,0
499,2011-06-01,south west,189494,E12000009,6522.0,-,0
500,2011-07-01,south west,191264,E12000009,6992.0,-,0
501,2011-08-01,south west,191964,E12000009,7390.0,-,0
502,2011-09-01,south west,189499,E12000009,7280.0,-,0
503,2011-10-01,south west,189765,E12000009,6777.0,-,0
504,2011-11-01,south west,188933,E12000009,6873.0,-,0
505,2011-12-01,south west,187426,E12000009,7314.0,-,0
506,2012-01-01,south west,189942,E12000009,5096.0,-,0
507,2012-02-01,south west,189653,E12000009,5198.0,-,0
508,2012-03-01,south west,188079,E12000009,6908.0,-,0
509,2012-04-01,south west,190924,E12000009,4890.0,-,0
510,2012-05-01,south west,190367,E12000009,5929.0,-,0
511,2012-06-01,south west,191813,E12000009,6715.0,-,0
512,2012-07-01,south west,193530,E12000009,6815.0,-,0
513,2012-08-01,south west,192032,E12000009,7640.0,-,0
514,2012-09-01,south west,191674,E12000009,6017.0,-,0
515,2012-10-01,south west,191820,E12000009,6771.0,-,0
516,2012-11-01,south west,191426,E12000009,7187.0,-,0
517,2012-12-01,south west,187901,E12000009,6484.0,-,0
518,2013-01-01,south west,189820,E12000009,4677.0,-,0
519,2013-02-01,south west,189236,E12000009,4943.0,-,0
520,2013-03-01,south west,190494,E12000009,5972.0,-,0
521,2013-04-01,south west,193336,E12000009,5652.0,-,0
522,2013-05-01,south west,192848,E12000009,7337.0,-,0
523,2013-06-01,south west,193267,E12000009,7521.0,-,0
524,2013-07-01,south west,195066,E12000009,8260.0,-,0
525,2013-08-01,south west,196500,E12000009,9214.0,-,0
526,2013-09-01,south west,198055,E12000009,8118.0,-,0
527,2013-10-01,south west,197254,E12000009,9061.0,-,0
528,2013-11-01,south west,197476,E12000009,9815.0,-,0
529,2013-12-01,south west,198613,E12000009,9321.0,-,0
530,2014-01-01,south west,198252,E12000009,7412.0,-,0
531,2014-02-01,south west,198985,E12000009,7672.0,-,0
532,2014-03-01,south west,200618,E12000009,7494.0,-,0
533,2014-04-01,south west,204087,E12000009,8260.0,-,0
534,2014-05-01,south west,204098,E12000009,8813.0,-,0
535,2014-06-01,south west,204781,E12000009,9577.0,-,0
536,2014-07-01,south west,209034,E12000009,9972.0,-,0
537,2014-08-01,south west,211731,E12000009,10229.0,-,0
538,2014-09-01,south west,213432,E12000009,9277.0,-,0
539,2014-10-01,south west,212152,E12000009,10261.0,-,0
540,2014-11-01,south west,210799,E12000009,8499.0,-,0
541,2014-12-01,south west,211576,E12000009,9535.0,-,0
542,2015-01-01,south west,212878,E12000009,6613.0,-,0
543,2015-02-01,south west,210050,E12000009,6543.0,-,0
544,2015-03-01,south west,212109,E12000009,7558.0,-,0
545,2015-04-01,south west,214541,E12000009,7557.0,-,0
546,2015-05-01,south west,215498,E12000009,8517.0,-,0
547,2015-06-01,south west,217582,E12000009,10048.0,-,0
548,2015-07-01,south west,220044,E12000009,10642.0,-,0
549,2015-08-01,south west,223210,E12000009,9970.0,-,0
550,2015-09-01,south west,224435,E12000009,9895.0,-,0
551,2015-10-01,south west,224226,E12000009,10353.0,-,0
552,2015-11-01,south west,226490,E12000009,9283.0,-,0
553,2015-12-01,south west,226855,E12000009,9766.0,-,0
554,2016-01-01,south west,226547,E12000009,7182.0,-,0
555,2016-02-01,south west,227523,E12000009,8027.0,-,0
556,2016-03-01,south west,233607,E12000009,14439.0,-,0
557,2016-04-01,south west,227636,E12000009,5901.0,-,0
558,2016-05-01,south west,231318,E12000009,7144.0,-,0
559,2016-06-01,south west,233700,E12000009,9089.0,-,0
560,2016-07-01,south west,235665,E12000009,9342.0,-,0
561,2016-08-01,south west,236832,E12000009,9821.0,-,0
562,2016-09-01,south west,237148,E12000009,9276.0,-,0
563,2016-10-01,south west,235617,E12000009,8873.0,-,0
564,2016-11-01,south west,237150,E12000009,9086.0,-,0
565,2016-12-01,south west,236288,E12000009,9921.0,-,0
566,2017-01-01,south west,238829,E12000009,6958.0,-,0
567,2017-02-01,south west,239143,E12000009,7145.0,-,0
568,2017-03-01,south west,238248,E12000009,8763.0,-,0
569,2017-04-01,south west,240489,E12000009,7470.0,-,0
570,2017-05-01,south west,242531,E12000009,8279.0,-,0
571,2017-06-01,south west,245039,E12000009,10186.0,-,0
572,2017-07-01,south west,248904,E12000009,9322.0,-,0
573,2017-08-01,south west,250432,E12000009,10281.0,-,0
574,2017-09-01,south west,249369,E12000009,9403.0,-,0
575,2017-10-01,south west,250981,E12000009,9426.0,-,0
576,2017-11-01,south west,249345,E12000009,9494.0,-,0
577,2017-12-01,south west,249309,E12000009,9462.0,-,0
578,2018-01-01,south west,252533,E12000009,6722.0,-,0
579,2018-02-01,south west,250793,E12000009,7110.0,-,0
580,2018-03-01,south west,250615,E12000009,7734.0,-,0
581,2018-04-01,south west,250254,E12000009,7058.0,-,0
582,2018-05-01,south west,251132,E12000009,8038.0,-,0
583,2018-06-01,south west,252603,E12000009,9461.0,-,0
584,2018-07-01,south west,256893,E12000009,8776.0,-,0
585,2018-08-01,south west,258465,E12000009,10305.0,-,0
586,2018-09-01,south west,258839,E12000009,8137.0,-,0
587,2018-10-01,south west,256883,E12000009,9348.0,-,0
588,2018-11-01,south west,256804,E12000009,9575.0,-,0
589,2018-12-01,south west,256812,E12000009,8399.0,-,0
590,2019-01-01,south west,254632,E12000009,6526.0,-,0
591,2019-02-01,south west,255236,E12000009,6466.0,-,0
592,2019-03-01,south west,253138,E12000009,7584.0,-,0
593,2019-04-01,south west,253438,E12000009,6923.0,-,0
594,2019-05-01,south west,252174,E12000009,7602.0,-,0
595,2019-06-01,south west,253334,E12000009,7738.0,-,0
596,2019-07-01,south west,258379,E12000009,8190.0,-,0
597,2019-08-01,south west,258317,E12000009,8662.0,-,0
598,2019-09-01,south west,259145,E12000009,7433.0,-,0
599,2019-10-01,south west,259092,E12000009,8120.0,-,0
600,2019-11-01,south west,257363,E12000009,8126.0,-,0
601,2019-12-01,south west,259011,E12000009,-,-,0
602,2020-01-01,south west,254320,E12000009,-,-,0
603,1995-01-01,north west,43958,E12000002,5801.0,-,0
604,1995-02-01,north west,43925,E12000002,6129.0,-,0
605,1995-03-01,north west,44435,E12000002,8375.0,-,0
606,1995-04-01,north west,44268,E12000002,6714.0,-,0
607,1995-05-01,north west,44224,E12000002,7641.0,-,0
608,1995-06-01,north west,44113,E12000002,9171.0,-,0
609,1995-07-01,north west,44110,E12000002,7393.0,-,0
610,1995-08-01,north west,44194,E12000002,7962.0,-,0
611,1995-09-01,north west,44088,E12000002,8302.0,-,0
612,1995-10-01,north west,43110,E12000002,7705.0,-,0
613,1995-11-01,north west,43335,E12000002,8084.0,-,0
614,1995-12-01,north west,43374,E12000002,9225.0,-,0
615,1996-01-01,north west,42599,E12000002,5585.0,-,0
616,1996-02-01,north west,43081,E12000002,6127.0,-,0
617,1996-03-01,north west,43163,E12000002,8656.0,-,0
618,1996-04-01,north west,43390,E12000002,7441.0,-,0
619,1996-05-01,north west,43924,E12000002,9202.0,-,0
620,1996-06-01,north west,43872,E12000002,9112.0,-,0
621,1996-07-01,north west,44307,E12000002,9516.0,-,0
622,1996-08-01,north west,44595,E12000002,10166.0,-,0
623,1996-09-01,north west,44639,E12000002,9100.0,-,0
624,1996-10-01,north west,44473,E12000002,10026.0,-,0
625,1996-11-01,north west,44455,E12000002,10689.0,-,0
626,1996-12-01,north west,44641,E12000002,9946.0,-,0
627,1997-01-01,north west,44095,E12000002,7532.0,-,0
628,1997-02-01,north west,44691,E12000002,7654.0,-,0
629,1997-03-01,north west,45054,E12000002,8734.0,-,0
630,1997-04-01,north west,44946,E12000002,8762.0,-,0
631,1997-05-01,north west,45704,E12000002,10484.0,-,0
632,1997-06-01,north west,46450,E12000002,10704.0,-,0
633,1997-07-01,north west,46223,E12000002,11134.0,-,0
634,1997-08-01,north west,46873,E12000002,11036.0,-,0
635,1997-09-01,north west,46959,E12000002,10274.0,-,0
636,1997-10-01,north west,46519,E12000002,11336.0,-,0
637,1997-11-01,north west,46719,E12000002,9651.0,-,0
638,1997-12-01,north west,46266,E12000002,10807.0,-,0
639,1998-01-01,north west,46309,E12000002,6965.0,-,0
640,1998-02-01,north west,45834,E12000002,7503.0,-,0
641,1998-03-01,north west,46318,E12000002,9252.0,-,0
642,1998-04-01,north west,47647,E12000002,9309.0,-,0
643,1998-05-01,north west,48398,E12000002,10177.0,-,0
644,1998-06-01,north west,48056,E12000002,10723.0,-,0
645,1998-07-01,north west,48451,E12000002,11896.0,-,0
646,1998-08-01,north west,48136,E12000002,10546.0,-,0
647,1998-09-01,north west,48319,E12000002,10146.0,-,0
648,1998-10-01,north west,48095,E12000002,10731.0,-,0
649,1998-11-01,north west,48075,E12000002,9965.0,-,0
650,1998-12-01,north west,48397,E12000002,10259.0,-,0
651,1999-01-01,north west,47593,E12000002,6943.0,-,0
652,1999-02-01,north west,47474,E12000002,7600.0,-,0
653,1999-03-01,north west,48068,E12000002,10038.0,-,0
654,1999-04-01,north west,49400,E12000002,10139.0,-,0
655,1999-05-01,north west,50010,E12000002,10191.0,-,0
656,1999-06-01,north west,50187,E12000002,11227.0,-,0
657,1999-07-01,north west,50873,E12000002,13346.0,-,0
658,1999-08-01,north west,51335,E12000002,12126.0,-,0
659,1999-09-01,north west,51541,E12000002,11383.0,-,0
660,1999-10-01,north west,51421,E12000002,12643.0,-,0
661,1999-11-01,north west,51780,E12000002,12063.0,-,0
662,1999-12-01,north west,52056,E12000002,12098.0,-,0
663,2000-01-01,north west,51177,E12000002,7876.0,-,0
664,2000-02-01,north west,50975,E12000002,8480.0,-,0
665,2000-03-01,north west,52419,E12000002,11809.0,-,0
666,2000-04-01,north west,53612,E12000002,10784.0,-,0
667,2000-05-01,north west,53590,E12000002,11490.0,-,0
668,2000-06-01,north west,53453,E12000002,13173.0,-,0
669,2000-07-01,north west,54299,E12000002,12163.0,-,0
670,2000-08-01,north west,55001,E12000002,12447.0,-,0
671,2000-09-01,north west,54916,E12000002,11741.0,-,0
672,2000-10-01,north west,55245,E12000002,11086.0,-,0
673,2000-11-01,north west,55433,E12000002,10842.0,-,0
674,2000-12-01,north west,56079,E12000002,11698.0,-,0
675,2001-01-01,north west,55927,E12000002,7914.0,-,0
676,2001-02-01,north west,55380,E12000002,8211.0,-,0
677,2001-03-01,north west,55698,E12000002,11426.0,-,0
678,2001-04-01,north west,57500,E12000002,10777.0,-,0
679,2001-05-01,north west,57694,E12000002,11978.0,-,0
680,2001-06-01,north west,59276,E12000002,13370.0,-,0
681,2001-07-01,north west,60084,E12000002,13607.0,-,0
682,2001-08-01,north west,60726,E12000002,15296.0,-,0
683,2001-09-01,north west,61271,E12000002,11992.0,-,0
684,2001-10-01,north west,61151,E12000002,13358.0,-,0
685,2001-11-01,north west,61510,E12000002,14416.0,-,0
686,2001-12-01,north west,62331,E12000002,12166.0,-,0
687,2002-01-01,north west,61872,E12000002,9153.0,-,0
688,2002-02-01,north west,61566,E12000002,10280.0,-,0
689,2002-03-01,north west,63660,E12000002,13382.0,-,0
690,2002-04-01,north west,64596,E12000002,12205.0,-,0
691,2002-05-01,north west,67351,E12000002,17109.0,-,0
692,2002-06-01,north west,68494,E12000002,13399.0,-,0
693,2002-07-01,north west,70780,E12000002,16080.0,-,0
694,2002-08-01,north west,71765,E12000002,16673.0,-,0
695,2002-09-01,north west,71768,E12000002,13657.0,-,0
696,2002-10-01,north west,72562,E12000002,14338.0,-,0
697,2002-11-01,north west,74763,E12000002,15891.0,-,0
698,2002-12-01,north west,75567,E12000002,14163.0,-,0
699,2003-01-01,north west,76069,E12000002,10931.0,-,0
700,2003-02-01,north west,75939,E12000002,10670.0,-,0
701,2003-03-01,north west,76959,E12000002,11787.0,-,0
702,2003-04-01,north west,80698,E12000002,12301.0,-,0
703,2003-05-01,north west,82862,E12000002,13781.0,-,0
704,2003-06-01,north west,84244,E12000002,13687.0,-,0
705,2003-07-01,north west,87160,E12000002,14337.0,-,0
706,2003-08-01,north west,89471,E12000002,15492.0,-,0
707,2003-09-01,north west,89616,E12000002,14679.0,-,0
708,2003-10-01,north west,91689,E12000002,17128.0,-,0
709,2003-11-01,north west,93428,E12000002,15994.0,-,0
710,2003-12-01,north west,96223,E12000002,16396.0,-,0
711,2004-01-01,north west,95632,E12000002,11657.0,-,0
712,2004-02-01,north west,96905,E12000002,11788.0,-,0
713,2004-03-01,north west,98505,E12000002,14123.0,-,0
714,2004-04-01,north west,104383,E12000002,15963.0,-,0
715,2004-05-01,north west,108067,E12000002,14450.0,-,0
716,2004-06-01,north west,111344,E12000002,16448.0,-,0
717,2004-07-01,north west,115878,E12000002,17383.0,-,0
718,2004-08-01,north west,117150,E12000002,14919.0,-,0
719,2004-09-01,north west,117771,E12000002,12596.0,-,0
720,2004-10-01,north west,118500,E12000002,12855.0,-,0
721,2004-11-01,north west,119980,E12000002,11333.0,-,0
722,2004-12-01,north west,120191,E12000002,11295.0,-,0
723,2005-01-01,north west,118939,E12000002,7343.0,-,0
724,2005-02-01,north west,117630,E12000002,7712.0,-,0
725,2005-03-01,north west,120919,E12000002,9079.0,-,0
726,2005-04-01,north west,123118,E12000002,10896.0,-,0
727,2005-05-01,north west,125769,E12000002,10801.0,-,0
728,2005-06-01,north west,127557,E12000002,12211.0,-,0
729,2005-07-01,north west,128994,E12000002,12482.0,-,0
730,2005-08-01,north west,130263,E12000002,11919.0,-,0
731,2005-09-01,north west,130291,E12000002,12695.0,-,0
732,2005-10-01,north west,129915,E12000002,11373.0,-,0
733,2005-11-01,north west,130312,E12000002,11646.0,-,0
734,2005-12-01,north west,132554,E12000002,13313.0,-,0
735,2006-01-01,north west,130144,E12000002,9299.0,-,0
736,2006-02-01,north west,131609,E12000002,9928.0,-,0
737,2006-03-01,north west,131139,E12000002,13234.0,-,0
738,2006-04-01,north west,135797,E12000002,11814.0,-,0
739,2006-05-01,north west,136328,E12000002,13340.0,-,0
740,2006-06-01,north west,138412,E12000002,15763.0,-,0
741,2006-07-01,north west,139630,E12000002,13848.0,-,0
742,2006-08-01,north west,140071,E12000002,14509.0,-,0
743,2006-09-01,north west,141339,E12000002,14490.0,-,0
744,2006-10-01,north west,141121,E12000002,14135.0,-,0
745,2006-11-01,north west,142273,E12000002,14994.0,-,0
746,2006-12-01,north west,143832,E12000002,15679.0,-,0
747,2007-01-01,north west,142760,E12000002,10718.0,-,0
748,2007-02-01,north west,143625,E12000002,11229.0,-,0
749,2007-03-01,north west,143912,E12000002,13744.0,-,0
750,2007-04-01,north west,146541,E12000002,12406.0,-,0
751,2007-05-01,north west,147774,E12000002,13623.0,-,0
752,2007-06-01,north west,149942,E12000002,15600.0,-,0
753,2007-07-01,north west,150382,E12000002,14735.0,-,0
754,2007-08-01,north west,151511,E12000002,15679.0,-,0
755,2007-09-01,north west,151088,E12000002,12666.0,-,0
756,2007-10-01,north west,151346,E12000002,13058.0,-,0
757,2007-11-01,north west,150751,E12000002,13321.0,-,0
758,2007-12-01,north west,152427,E12000002,10891.0,-,0
759,2008-01-01,north west,148289,E12000002,7384.0,-,0
760,2008-02-01,north west,146830,E12000002,8133.0,-,0
761,2008-03-01,north west,144962,E12000002,7746.0,-,0
762,2008-04-01,north west,147411,E12000002,8083.0,-,0
763,2008-05-01,north west,146681,E12000002,8044.0,-,0
764,2008-06-01,north west,146137,E12000002,7010.0,-,0
765,2008-07-01,north west,143839,E12000002,6658.0,-,0
766,2008-08-01,north west,142260,E12000002,5854.0,-,0
767,2008-09-01,north west,137890,E12000002,5069.0,-,0
768,2008-10-01,north west,136469,E12000002,5259.0,-,0
769,2008-11-01,north west,132872,E12000002,4412.0,-,0
770,2008-12-01,north west,131533,E12000002,4694.0,-,0
771,2009-01-01,north west,127472,E12000002,3128.0,-,0
772,2009-02-01,north west,126938,E12000002,3232.0,-,0
773,2009-03-01,north west,124654,E12000002,4298.0,-,0
774,2009-04-01,north west,127765,E12000002,4467.0,-,0
775,2009-05-01,north west,128224,E12000002,4980.0,-,0
776,2009-06-01,north west,128858,E12000002,5807.0,-,0
777,2009-07-01,north west,130826,E12000002,6717.0,-,0
778,2009-08-01,north west,131723,E12000002,6010.0,-,0
779,2009-09-01,north west,132352,E12000002,5975.0,-,0
780,2009-10-01,north west,133220,E12000002,6903.0,-,0
781,2009-11-01,north west,133662,E12000002,6594.0,-,0
782,2009-12-01,north west,135758,E12000002,8285.0,-,0
783,2010-01-01,north west,131060,E12000002,3595.0,-,0
784,2010-02-01,north west,133089,E12000002,4713.0,-,0
785,2010-03-01,north west,131297,E12000002,5662.0,-,0
786,2010-04-01,north west,134160,E12000002,5652.0,-,0
787,2010-05-01,north west,134292,E12000002,5625.0,-,0
788,2010-06-01,north west,134718,E12000002,6569.0,-,0
789,2010-07-01,north west,133975,E12000002,7189.0,-,0
790,2010-08-01,north west,135743,E12000002,6561.0,-,0
791,2010-09-01,north west,134331,E12000002,5981.0,-,0
792,2010-10-01,north west,133166,E12000002,6273.0,-,0
793,2010-11-01,north west,131198,E12000002,6126.0,-,0
794,2010-12-01,north west,131347,E12000002,6181.0,-,0
795,2011-01-01,north west,129892,E12000002,4141.0,-,0
796,2011-02-01,north west,128951,E12000002,4334.0,-,0
797,2011-03-01,north west,127767,E12000002,5365.0,-,0
798,2011-04-01,north west,129500,E12000002,5694.0,-,0
799,2011-05-01,north west,128753,E12000002,5513.0,-,0
800,2011-06-01,north west,128484,E12000002,6255.0,-,0
801,2011-07-01,north west,130275,E12000002,6720.0,-,0
802,2011-08-01,north west,131341,E12000002,6559.0,-,0
803,2011-09-01,north west,130472,E12000002,6788.0,-,0
804,2011-10-01,north west,129674,E12000002,6239.0,-,0
805,2011-11-01,north west,127346,E12000002,6301.0,-,0
806,2011-12-01,north west,128039,E12000002,6951.0,-,0
807,2012-01-01,north west,125780,E12000002,4594.0,-,0
808,2012-02-01,north west,127311,E12000002,4708.0,-,0
809,2012-03-01,north west,127820,E12000002,6407.0,-,0
810,2012-04-01,north west,128284,E12000002,4826.0,-,0
811,2012-05-01,north west,127459,E12000002,5600.0,-,0
812,2012-06-01,north west,129810,E12000002,6123.0,-,0
813,2012-07-01,north west,129030,E12000002,6239.0,-,0
814,2012-08-01,north west,130137,E12000002,6662.0,-,0
815,2012-09-01,north west,129970,E12000002,5423.0,-,0
816,2012-10-01,north west,126997,E12000002,6120.0,-,0
817,2012-11-01,north west,128922,E12000002,6785.0,-,0
818,2012-12-01,north west,127862,E12000002,5992.0,-,0
819,2013-01-01,north west,124578,E12000002,4608.0,-,0
820,2013-02-01,north west,127100,E12000002,4966.0,-,0
821,2013-03-01,north west,126970,E12000002,6014.0,-,0
822,2013-04-01,north west,127515,E12000002,5557.0,-,0
823,2013-05-01,north west,128085,E12000002,7378.0,-,0
824,2013-06-01,north west,129600,E12000002,7102.0,-,0
825,2013-07-01,north west,129713,E12000002,7851.0,-,0
826,2013-08-01,north west,131532,E12000002,8325.0,-,0
827,2013-09-01,north west,131408,E12000002,7364.0,-,0
828,2013-10-01,north west,129085,E12000002,8282.0,-,0
829,2013-11-01,north west,130047,E12000002,9452.0,-,0
830,2013-12-01,north west,131350,E12000002,8802.0,-,0
831,2014-01-01,north west,129790,E12000002,7391.0,-,0
832,2014-02-01,north west,131370,E12000002,7415.0,-,0
833,2014-03-01,north west,130061,E12000002,8139.0,-,0
834,2014-04-01,north west,133616,E12000002,8203.0,-,0
835,2014-05-01,north west,134136,E12000002,9238.0,-,0
836,2014-06-01,north west,135870,E12000002,9386.0,-,0
837,2014-07-01,north west,136629,E12000002,9619.0,-,0
838,2014-08-01,north west,138230,E12000002,9847.0,-,0
839,2014-09-01,north west,138050,E12000002,8962.0,-,0
840,2014-10-01,north west,137383,E12000002,10070.0,-,0
841,2014-11-01,north west,136864,E12000002,8608.0,-,0
842,2014-12-01,north west,136688,E12000002,9144.0,-,0
843,2015-01-01,north west,136041,E12000002,6522.0,-,0
844,2015-02-01,north west,137141,E12000002,7063.0,-,0
845,2015-03-01,north west,135261,E12000002,8391.0,-,0
846,2015-04-01,north west,137256,E12000002,7762.0,-,0
847,2015-05-01,north west,139668,E12000002,9106.0,-,0
848,2015-06-01,north west,139138,E12000002,9844.0,-,0
849,2015-07-01,north west,141510,E12000002,11048.0,-,0
850,2015-08-01,north west,142463,E12000002,9861.0,-,0
851,2015-09-01,north west,142769,E12000002,9734.0,-,0
852,2015-10-01,north west,142082,E12000002,10998.0,-,0
853,2015-11-01,north west,142829,E12000002,9764.0,-,0
854,2015-12-01,north west,142866,E12000002,9806.0,-,0
855,2016-01-01,north west,143139,E12000002,7255.0,-,0
856,2016-02-01,north west,143009,E12000002,8119.0,-,0
857,2016-03-01,north west,141447,E12000002,14602.0,-,0
858,2016-04-01,north west,146681,E12000002,7127.0,-,0
859,2016-05-01,north west,147753,E12000002,7780.0,-,0
860,2016-06-01,north west,148176,E12000002,9313.0,-,0
861,2016-07-01,north west,150341,E12000002,10423.0,-,0
862,2016-08-01,north west,150174,E12000002,10215.0,-,0
863,2016-09-01,north west,150038,E12000002,9874.0,-,0
864,2016-10-01,north west,148332,E12000002,9427.0,-,0
865,2016-11-01,north west,149723,E12000002,10014.0,-,0
866,2016-12-01,north west,149560,E12000002,10679.0,-,0
867,2017-01-01,north west,149371,E12000002,7558.0,-,0
868,2017-02-01,north west,150960,E12000002,8018.0,-,0
869,2017-03-01,north west,149615,E12000002,10049.0,-,0
870,2017-04-01,north west,152217,E12000002,8078.0,-,0
871,2017-05-01,north west,153126,E12000002,9525.0,-,0
872,2017-06-01,north west,155061,E12000002,11140.0,-,0
873,2017-07-01,north west,156761,E12000002,10112.0,-,0
874,2017-08-01,north west,158252,E12000002,10927.0,-,0
875,2017-09-01,north west,157751,E12000002,10879.0,-,0
876,2017-10-01,north west,157301,E12000002,10428.0,-,0
877,2017-11-01,north west,157804,E12000002,10652.0,-,0
878,2017-12-01,north west,158863,E12000002,10472.0,-,0
879,2018-01-01,north west,155596,E12000002,7548.0,-,0
880,2018-02-01,north west,157519,E12000002,8121.0,-,0
881,2018-03-01,north west,155625,E12000002,9632.0,-,0
882,2018-04-01,north west,157768,E12000002,8142.0,-,0
883,2018-05-01,north west,158823,E12000002,9330.0,-,0
884,2018-06-01,north west,160314,E12000002,10893.0,-,0
885,2018-07-01,north west,162345,E12000002,9837.0,-,0
886,2018-08-01,north west,163092,E12000002,11323.0,-,0
887,2018-09-01,north west,163068,E12000002,9316.0,-,0
888,2018-10-01,north west,163846,E12000002,10798.0,-,0
889,2018-11-01,north west,163173,E12000002,11484.0,-,0
890,2018-12-01,north west,162823,E12000002,9324.0,-,0
891,2019-01-01,north west,161409,E12000002,7213.0,-,0
892,2019-02-01,north west,162261,E12000002,8366.0,-,0
893,2019-03-01,north west,160895,E12000002,9313.0,-,0
894,2019-04-01,north west,162455,E12000002,8434.0,-,0
895,2019-05-01,north west,164148,E12000002,9520.0,-,0
896,2019-06-01,north west,163828,E12000002,9311.0,-,0
897,2019-07-01,north west,165940,E12000002,9547.0,-,0
898,2019-08-01,north west,167430,E12000002,10357.0,-,0
899,2019-09-01,north west,166804,E12000002,8913.0,-,0
900,2019-10-01,north west,166784,E12000002,9550.0,-,0
901,2019-11-01,north west,165921,E12000002,9471.0,-,0
902,2019-12-01,north west,167285,E12000002,-,-,0
903,2020-01-01,north west,164769,E12000002,-,-,0
904,1995-01-01,yorks and the humber,44803,E12000003,4489.0,-,0
905,1995-02-01,yorks and the humber,44529,E12000003,4349.0,-,0
906,1995-03-01,yorks and the humber,45200,E12000003,6149.0,-,0
907,1995-04-01,yorks and the humber,45614,E12000003,5338.0,-,0
908,1995-05-01,yorks and the humber,44831,E12000003,6200.0,-,0
909,1995-06-01,yorks and the humber,45393,E12000003,6915.0,-,0
910,1995-07-01,yorks and the humber,45535,E12000003,5813.0,-,0
911,1995-08-01,yorks and the humber,45111,E12000003,6375.0,-,0
912,1995-09-01,yorks and the humber,44838,E12000003,6364.0,-,0
913,1995-10-01,yorks and the humber,44310,E12000003,5756.0,-,0
914,1995-11-01,yorks and the humber,44166,E12000003,6038.0,-,0
915,1995-12-01,yorks and the humber,44458,E12000003,6580.0,-,0
916,1996-01-01,yorks and the humber,43461,E12000003,4354.0,-,0
917,1996-02-01,yorks and the humber,43815,E12000003,4707.0,-,0
918,1996-03-01,yorks and the humber,43881,E12000003,5972.0,-,0
919,1996-04-01,yorks and the humber,44539,E12000003,5597.0,-,0
920,1996-05-01,yorks and the humber,44948,E12000003,6937.0,-,0
921,1996-06-01,yorks and the humber,45127,E12000003,6756.0,-,0
922,1996-07-01,yorks and the humber,45650,E12000003,7394.0,-,0
923,1996-08-01,yorks and the humber,45531,E12000003,7839.0,-,0
924,1996-09-01,yorks and the humber,45131,E12000003,6908.0,-,0
925,1996-10-01,yorks and the humber,44874,E12000003,7658.0,-,0
926,1996-11-01,yorks and the humber,45639,E12000003,8112.0,-,0
927,1996-12-01,yorks and the humber,45251,E12000003,7677.0,-,0
928,1997-01-01,yorks and the humber,44984,E12000003,5704.0,-,0
929,1997-02-01,yorks and the humber,44759,E12000003,5515.0,-,0
930,1997-03-01,yorks and the humber,45315,E12000003,6632.0,-,0
931,1997-04-01,yorks and the humber,46306,E12000003,6677.0,-,0
932,1997-05-01,yorks and the humber,46634,E12000003,7753.0,-,0
933,1997-06-01,yorks and the humber,46880,E12000003,8182.0,-,0
934,1997-07-01,yorks and the humber,47040,E12000003,8747.0,-,0
935,1997-08-01,yorks and the humber,47219,E12000003,8328.0,-,0
936,1997-09-01,yorks and the humber,47201,E12000003,7543.0,-,0
937,1997-10-01,yorks and the humber,46545,E12000003,8315.0,-,0
938,1997-11-01,yorks and the humber,46774,E12000003,7031.0,-,0
939,1997-12-01,yorks and the humber,46228,E12000003,7734.0,-,0
940,1998-01-01,yorks and the humber,46763,E12000003,5155.0,-,0
941,1998-02-01,yorks and the humber,46888,E12000003,5205.0,-,0
942,1998-03-01,yorks and the humber,46612,E12000003,6566.0,-,0
943,1998-04-01,yorks and the humber,47370,E12000003,6997.0,-,0
944,1998-05-01,yorks and the humber,47866,E12000003,7383.0,-,0
945,1998-06-01,yorks and the humber,47774,E12000003,8145.0,-,0
946,1998-07-01,yorks and the humber,48581,E12000003,8886.0,-,0
947,1998-08-01,yorks and the humber,48736,E12000003,7562.0,-,0
948,1998-09-01,yorks and the humber,48050,E12000003,7159.0,-,0
949,1998-10-01,yorks and the humber,48182,E12000003,8086.0,-,0
950,1998-11-01,yorks and the humber,47122,E12000003,7382.0,-,0
951,1998-12-01,yorks and the humber,47926,E12000003,7834.0,-,0
952,1999-01-01,yorks and the humber,47586,E12000003,4908.0,-,0
953,1999-02-01,yorks and the humber,47550,E12000003,5268.0,-,0
954,1999-03-01,yorks and the humber,48108,E12000003,7331.0,-,0
